listing_url,scrape_id,last_scraped,thumbnail_url,host_name,host_since,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_group_cleansed,city,state,zipcode,market,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,jurisdiction_names,instant_bookable,cancellation_policy,reviews_per_month
https://www.airbnb.com/rooms/5618094,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/84220821/7760bbc2_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Kathleen,2012-07-10,50%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.244.315.480.280,-12.231.574.146.563.500,Apartment,Private room,2,1.0,1,1,Real Bed,$75.00,,,,$10.00,1,$0.00,1,1125,2 months ago,2016-01-04,6,2015-04-07,2015-11-11,92,WASHINGTON,f,flexible,0.66
https://www.airbnb.com/rooms/279063,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/68702360/5c75f56b_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Calen,2011-11-07,100%,100%,3,3,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.465.018.915.070,-1.223.168.894.453.960,Apartment,Private room,2,1.0,1,1,Real Bed,$89.00,,,,$10.00,1,$10.00,1,14,today,2016-01-04,294,2012-01-10,2016-01-01,91,WASHINGTON,f,strict,06.06
https://www.airbnb.com/rooms/5030361,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/69796501/658c787a_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Min,2015-01-11,100%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.032.667.146.890,-12.231.580.513.076.500,Apartment,Private room,2,1.0,1,1,Real Bed,$90.00,$580.00,,,$15.00,1,$10.00,2,30,today,2016-01-04,49,2015-03-16,2015-12-15,96,WASHINGTON,f,moderate,4.98
https://www.airbnb.com/rooms/6779893,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/101105896/961f424e_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Matthew,2015-06-10,100%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,476.231.865.866.163,-12.232.722.246.938.200,Condominium,Entire home/apt,2,1.0,1,1,Real Bed,$250.00,"$1,400.00","$4,000.00",$300.00,,1,$0.00,1,1125,5 months ago,2016-01-04,7,2015-07-16,2015-12-22,100,WASHINGTON,f,flexible,1.21
https://www.airbnb.com/rooms/796594,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/12609670/a014fec5_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Troy & Maria,2012-11-20,N/A,N/A,1,1,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,47.622.979.112.333.200,-12.232.865.604.869.300,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$199.00,,,$300.00,$68.00,0,$0.00,3,1125,5 months ago,2016-01-04,22,2013-01-25,2015-08-03,94,WASHINGTON,f,strict,0.61
https://www.airbnb.com/rooms/1030615,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/b223debf-29d7-42ad-8570-331b660aa804.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Rochelle,2013-02-14,100%,100%,2,2,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.869.351.239.580,-12.232.054.223.430.200,House,Private room,2,1.0,1,1,Real Bed,$95.00,,"$2,000.00",,$20.00,1,$10.00,2,180,3 weeks ago,2016-01-04,83,2013-04-06,2015-11-01,99,WASHINGTON,f,moderate,2.48
https://www.airbnb.com/rooms/6328923,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/80976098/dbca0159_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Joe & Ronnimae,2015-05-09,100%,100%,4,4,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.202.852.379.670,-12.231.635.463.069.300,House,Private room,2,1.0,1,1,Real Bed,$89.00,,,$150.00,$20.00,2,$20.00,1,1125,5 days ago,2016-01-04,19,2015-05-28,2015-10-22,97,WASHINGTON,f,strict,2.57
https://www.airbnb.com/rooms/7050492,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/109409410/c0a1c404_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Jeff,2014-11-30,100%,100%,2,2,t,t,,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.164.177.388.770,-1.223.268.447.657.610,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$110.00,,,,$35.00,1,$0.00,1,1125,a week ago,2016-01-04,12,2015-07-11,2015-12-30,93,WASHINGTON,f,moderate,02.02
https://www.airbnb.com/rooms/2418658,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/33531041/06e97db3_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Rebecca,2014-02-18,100%,100%,2,2,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.761.885.233.583.080,-122.326.261.986.149,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,$155.00,,,,$35.00,1,$0.00,1,1125,4 weeks ago,2016-01-04,135,2014-03-03,2015-12-20,92,WASHINGTON,f,moderate,06.02
https://www.airbnb.com/rooms/387078,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/10314049/a06cc216_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Autumn,2011-09-07,100%,100%,8,8,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.177.825.469.540,-12.232.378.708.881.900,Apartment,Entire home/apt,4,,1,1,Real Bed,$119.00,$890.00,,$200.00,$88.00,1,$0.00,2,365,2 weeks ago,2016-01-04,52,2012-12-23,2015-11-01,96,WASHINGTON,f,strict,1.41
https://www.airbnb.com/rooms/10012724,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/f6301dc4-7b86-41a1-9f99-3f53c5cbe961.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Taylor,2015-11-30,100%,100%,2,2,t,t,First Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,47.614.852.878.885,-12.232.399.211.714.000,Apartment,Shared room,1,1.0,1,1,Real Bed,$25.00,,,,,1,$0.00,1,28,3 days ago,2016-01-04,2,2015-12-22,2015-12-25,100,WASHINGTON,f,flexible,2
https://www.airbnb.com/rooms/6768768,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/95085196/f7bb2d5b_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Gil,2011-07-02,100%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,4.761.481.835.673.550,-12.232.505.819.810.300,Apartment,Entire home/apt,2,1.0,1,1,Futon,$159.00,,,,$50.00,2,$0.00,1,1125,2 weeks ago,2016-01-04,8,2015-06-22,2015-12-06,95,WASHINGTON,f,flexible,1.22
https://www.airbnb.com/rooms/338043,20160104002432,2016-01-04,,Judy,2012-02-07,96%,100%,2,2,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.761.880.493.968.160,-12.231.884.911.655.900,Apartment,Entire home/apt,5,1.0,1,3,Real Bed,$125.00,$850.00,"$3,000.00",$250.00,$60.00,4,$25.00,1,1125,3 days ago,2016-01-04,8,2015-10-07,2015-12-01,95,WASHINGTON,f,strict,2.67
https://www.airbnb.com/rooms/4701205,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/67120388/4092969f_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Brent,2013-08-21,69%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,47.616.818.944.913.700,-12.232.471.227.292.900,Apartment,Shared room,2,1.0,1,1,Futon,$25.00,,,,,1,$10.00,1,1125,a week ago,2016-01-04,39,2015-02-09,2015-08-28,85,WASHINGTON,f,moderate,3.55
https://www.airbnb.com/rooms/338091,20160104002432,2016-01-04,,Judy,2012-02-07,96%,100%,2,2,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.761.917.438.842.800,-12.232.184.919.122.300,Apartment,Entire home/apt,5,1.0,1,3,Real Bed,$225.00,"$1,400.00","$3,000.00",$250.00,$60.00,3,$25.00,1,365,5 days ago,2016-01-04,84,2012-04-16,2015-11-25,91,WASHINGTON,f,strict,1.85
https://www.airbnb.com/rooms/7235573,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/92963985/a213295e_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Jason,2015-07-08,50%,100%,1,1,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.387.815.166.230,-12.232.624.956.914.100,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$140.00,$950.00,"$3,000.00",$250.00,$35.00,2,$20.00,2,1125,2 months ago,2016-01-04,8,2015-07-27,2015-10-18,98,WASHINGTON,f,strict,1.48
https://www.airbnb.com/rooms/7579854,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/96210651/ca7ade08_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Duncan,2015-07-27,100%,100%,2,2,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.847.548.976.190,-12.232.161.576.330.400,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,$89.00,$790.00,"$2,800.00",,$25.00,1,$0.00,2,1125,a week ago,2016-01-04,15,2015-07-31,2015-12-28,89,WASHINGTON,f,flexible,2.85
https://www.airbnb.com/rooms/1525972,20160104002432,2016-01-04,,Yuriy,2010-11-14,100%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.205.782.744.370,-12.231.809.470.503.400,Apartment,Entire home/apt,2,1.0,2,1,Real Bed,$190.00,,,,$20.00,2,$0.00,2,7,yesterday,2016-01-04,31,2013-08-19,2015-10-19,93,WASHINGTON,f,moderate,01.07
https://www.airbnb.com/rooms/3626497,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/45769248/5006e469_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Elyse,2014-03-26,N/A,N/A,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,47.622.977.193.122.000,-12.232.705.078.769.800,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$99.00,$650.00,,,$25.00,2,$0.00,1,1125,2 months ago,2016-01-04,15,2014-07-22,2014-09-01,97,WASHINGTON,f,moderate,0.85
https://www.airbnb.com/rooms/8102064,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/103246840/769222b0_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Kriston,2015-08-28,100%,N/A,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.362.859.882.140,-12.232.688.920.823.400,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,$49.00,$310.00,,$150.00,$30.00,1,$0.00,2,7,2 weeks ago,2016-01-04,2,2015-09-15,2015-09-22,100,WASHINGTON,f,strict,0.54
https://www.airbnb.com/rooms/447488,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/5245447/45291d7d_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Vaibhav,2011-03-19,100%,100%,3,3,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.761.953.146.847.290,-12.231.581.446.685.900,House,Private room,2,1.0,1,1,Real Bed,$100.00,$830.00,,,$35.00,1,$0.00,1,29,2 months ago,2016-01-04,51,2012-08-12,2015-09-29,94,WASHINGTON,f,moderate,1.23
https://www.airbnb.com/rooms/835149,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/68563052/7e4136be_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Alexia,2011-05-04,95%,100%,3,3,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.238.555.951.580,-12.231.476.729.107.600,House,Private room,1,1.0,1,1,Real Bed,$58.00,,,,,1,$0.00,1,6,2 weeks ago,2016-01-04,263,2013-01-03,2015-12-13,96,WASHINGTON,f,strict,7.19
https://www.airbnb.com/rooms/3759039,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/47297415/990e8012_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Myyk,2014-07-31,N/A,N/A,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,476.200.017.105.456,-1.223.169.148.249.800,House,Private room,2,2.0,1,1,Real Bed,$200.00,"$1,000.00",,,,1,$0.00,1,1125,5 months ago,2016-01-04,0,,,,WASHINGTON,f,moderate,
https://www.airbnb.com/rooms/6131411,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/96221837/5f2cf61b_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Shawn,2013-07-23,86%,100%,5,5,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,47.621.124.527.414.400,-12.232.487.225.136.000,Apartment,Entire home/apt,6,1.0,2,2,Real Bed,$150.00,,"$4,988.00",$500.00,$95.00,3,$12.00,3,1125,4 days ago,2016-01-04,5,2015-06-01,2015-08-24,96,WASHINGTON,f,strict,0.69
https://www.airbnb.com/rooms/4679983,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/58763476/3b61b669_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Mark,2011-11-10,100%,100%,3,3,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,4.761.491.060.493.540,-12.232.611.583.170.600,Apartment,Private room,2,1.0,1,1,Real Bed,$59.00,$422.00,"$1,491.00",,$30.00,2,$20.00,2,1125,4 weeks ago,2016-01-04,24,2015-01-11,2015-12-21,97,WASHINGTON,f,flexible,02.01
https://www.airbnb.com/rooms/7821003,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/43dec6ae-0802-40e7-85f4-99126bc77ca9.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Sam,2014-01-27,100%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.169.511.078.000,-12.232.668.103.353.800,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$65.00,,,,,2,$25.00,1,1125,4 days ago,2016-01-04,2,2015-11-29,2015-12-27,100,WASHINGTON,f,flexible,1.62
https://www.airbnb.com/rooms/9939359,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/032b6faa-eeba-441f-a87f-576a328a4a53.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Corey,2013-07-24,100%,100%,1,1,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,4.761.669.008.148.110,-12.232.388.187.823.300,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,$80.00,,,,,1,$0.00,1,1125,1 week ago,2016-01-04,2,2015-12-21,2015-12-27,90,WASHINGTON,f,flexible,2
https://www.airbnb.com/rooms/9494946,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/48bd80db-687d-4cb2-b785-b701c8768ecb.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Eric,2015-08-25,99%,100%,17,17,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.617.630.093.570,-12.231.762.481.251.600,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,$69.00,$400.00,"$1,500.00",$95.00,$25.00,1,$0.00,1,1125,3 days ago,2016-01-04,2,2015-12-15,2015-12-31,70,WASHINGTON,t,moderate,2
https://www.airbnb.com/rooms/745099,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/10261153/6063e714_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Julio,2012-10-18,N/A,N/A,1,1,t,t,Broadway,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.824.408.871.560,-12.231.908.712.323.000,House,Private room,1,,1,1,Real Bed,$75.00,,,,,1,$0.00,1,1125,3 months ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/8054518,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/103623300/92cb5e24_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Melinda,2014-08-19,100%,100%,1,1,t,t,Stevens,Capitol Hill,Seattle,WA,98112,Seattle,US,United States,4.762.241.455.231.980,-12.231.266.058.844.100,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,$97.00,,,,$27.00,1,$0.00,2,1125,7 weeks ago,2016-01-04,8,2015-08-30,2015-11-15,95,WASHINGTON,t,moderate,1.88
https://www.airbnb.com/rooms/1141226,20160104002432,2016-01-04,,Christine,2012-02-21,93%,100%,8,8,t,t,First Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,47.614.790.981.606.600,-12.232.326.043.270.800,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,$174.00,"$1,008.00","$2,594.00",,$60.00,1,$0.00,3,90,2 weeks ago,2016-01-04,19,2014-03-24,2015-09-21,98,WASHINGTON,f,strict,0.87
https://www.airbnb.com/rooms/9866909,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/9bef31c5-e030-438a-b692-e0e88c9da849.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Alexia,2011-05-04,95%,100%,3,3,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,47.626.324.273.129.500,-12.231.708.283.896.100,House,Private room,2,1.0,1,2,Real Bed,$78.00,,,,,1,$0.00,1,1125,4 weeks ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/1790020,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/68703214/e62b5d48_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Calen,2011-11-07,100%,100%,3,3,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,47.623.607.083.753.200,-12.231.723.534.881.900,Apartment,Private room,2,1.0,1,1,Real Bed,$89.00,,,,$10.00,1,$10.00,1,14,3 weeks ago,2016-01-04,193,2013-10-27,2015-12-28,90,WASHINGTON,f,strict,7.24
https://www.airbnb.com/rooms/4277026,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/55308247/9c6d0c2e_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Philip,2012-03-19,N/A,N/A,1,1,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98112,Seattle,US,United States,4.762.161.777.097.460,-1.223.147.647.243.390,House,Private room,2,1.0,1,1,Real Bed,$100.00,,,,,1,$0.00,3,1125,3 months ago,2016-01-04,7,2014-11-27,2015-10-03,94,WASHINGTON,f,flexible,0.52
https://www.airbnb.com/rooms/4082250,20160104002432,2016-01-04,,Wesley,2011-06-28,100%,N/A,1,1,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,47.617.964.152.554.100,-12.232.702.718.026.000,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$125.00,$750.00,,$200.00,$50.00,1,$0.00,3,1125,a week ago,2016-01-04,3,2014-09-29,2015-07-21,60,WASHINGTON,f,strict,0.19
https://www.airbnb.com/rooms/5637990,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/70162883/8732e0d4_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,April,2011-10-28,75%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.763.504.486.804.120,-12.232.101.735.243.000,House,Entire home/apt,4,2.0,2,2,Real Bed,$130.00,,,,$80.00,1,$0.00,1,1125,7 weeks ago,2016-01-04,3,2015-09-07,2015-12-01,80,WASHINGTON,f,moderate,0.75
https://www.airbnb.com/rooms/2909809,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/37778199/f78a0c67_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Katie,2012-09-12,N/A,N/A,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,47.620.686.991.768.300,-12.232.748.718.482.000,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,$132.00,,,,,2,$40.00,1,1125,6 weeks ago,2016-01-04,11,2014-05-20,2015-10-04,96,WASHINGTON,f,moderate,0.55
https://www.airbnb.com/rooms/1356339,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/20444902/38865cff_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Autumn,2011-09-07,100%,100%,8,8,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.213.655.746.580,-12.232.570.248.321.100,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,$119.00,$890.00,,$200.00,$87.00,1,$0.00,2,1125,6 weeks ago,2016-01-04,61,2013-09-18,2015-11-22,96,WASHINGTON,f,strict,2.18
https://www.airbnb.com/rooms/3884805,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/0ff97f79-15c4-4f42-8a09-d5b0c5220946.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Zachary & Angela,2014-08-15,100%,100%,1,1,t,t,,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.276.796.990.180,-12.232.616.812.737.400,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,$150.00,$999.00,,,$30.00,4,$50.00,2,7,4 days ago,2016-01-04,1,2015-11-29,2015-11-29,100,WASHINGTON,f,flexible,0.81
https://www.airbnb.com/rooms/5395530,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/67358544/309350ed_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Robert,2015-02-18,100%,100%,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.659.130.945.070,-12.232.675.561.707.300,Apartment,Entire home/apt,2,1.0,1,2,Real Bed,$115.00,$715.00,"$2,175.00",$250.00,$50.00,1,$10.00,1,30,2 weeks ago,2016-01-04,17,2015-03-23,2015-11-23,95,WASHINGTON,f,moderate,1.77
https://www.airbnb.com/rooms/10295151,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/cf049203-ade0-463d-9f9a-09edf653f53b.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Lori,2015-05-05,80%,100%,3,3,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,47.623.451.355.794.900,-12.232.586.528.580.900,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,$99.00,,,$200.00,$88.00,1,$0.00,1,1125,today,2016-01-04,0,,,,WASHINGTON,f,strict,
https://www.airbnb.com/rooms/6481695,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/81441162/3b2fa6d2_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Joe & Ronnimae,2015-05-09,100%,100%,4,4,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.035.389.780.230,-12.231.702.609.177.300,House,Entire home/apt,2,1.0,1,1,Real Bed,$99.00,,,$200.00,$30.00,2,$25.00,1,1125,5 days ago,2016-01-04,0,,,,WASHINGTON,f,strict,
https://www.airbnb.com/rooms/5660792,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/70454448/d555f89f_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Caroline,2013-02-24,N/A,N/A,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,4.761.677.145.193.070,-12.231.758.916.284.700,House,Private room,2,1.0,1,1,Real Bed,$120.00,,,$100.00,$10.00,1,$10.00,1,1125,3 weeks ago,2016-01-04,41,2015-04-05,2015-11-07,93,WASHINGTON,f,flexible,4.47
https://www.airbnb.com/rooms/7435912,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/94313484/afe447c4_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Arnaud,2014-04-30,90%,100%,1,1,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.762.234.267.824.020,-12.231.596.051.327.100,Apartment,Private room,2,1.0,1,1,Real Bed,$70.00,$500.00,"$1,600.00",,,1,$0.00,2,1125,4 weeks ago,2016-01-04,4,2015-08-30,2015-11-01,90,WASHINGTON,f,flexible,0.94
https://www.airbnb.com/rooms/4768038,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/60507103/44f2ed07_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Matt,2014-12-07,90%,100%,2,2,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98112,Seattle,US,United States,4.763.010.057.897.090,-12.231.311.902.768.000,Apartment,Private room,2,1.0,1,1,Real Bed,$150.00,,"$3,000.00",,,1,$0.00,2,1125,5 weeks ago,2016-01-04,44,2015-01-09,2015-11-15,95,WASHINGTON,f,flexible,3.66
https://www.airbnb.com/rooms/1416279,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/39081281/32b04059_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Cat,2012-09-16,100%,N/A,1,1,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,47.626.081.256.166.200,-12.232.539.108.072.600,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$145.00,,,,,2,$0.00,3,1125,today,2016-01-04,29,2014-05-28,2015-09-10,93,WASHINGTON,f,strict,1.48
https://www.airbnb.com/rooms/9970609,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/7f1ffecb-91d4-4f50-8ebe-7a4c1fb4c272.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Emily,2011-07-11,80%,100%,3,3,t,t,Capitol Hill,Capitol Hill,Seattle,WA,98102,Seattle,US,United States,4.761.890.988.258.240,-12.231.757.100.047.200,Apartment,Private room,2,1.0,1,1,Real Bed,$118.00,,,,$12.00,1,$0.00,1,1125,3 weeks ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/6835466,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/104017081/03cea025_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Whitney,2012-12-18,N/A,N/A,1,1,t,f,Capitol Hill,Capitol Hill,Seattle,WA,98122,Seattle,US,United States,47.615.538.567.063.200,-12.232.486.055.067.100,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$100.00,$500.00,"$1,680.00",,$35.00,1,$25.00,3,1125,3 weeks ago,2016-01-04,2,2015-08-10,2015-09-08,100,WASHINGTON,f,strict,0.41
